,DEPTH,VP,RHOB,AI
10553,2183.5872,1827.7476,2.023,3697.5333110351567
10554,2183.7395,1830.1266,2.024,3704.1762119140626
10555,2183.8921,1834.5269,2.025,3714.9168823242185
10556,2184.0444,1838.3837,2.025,3722.7269256591794
10557,2184.1968,1845.7181,2.028,3743.1163872070315
10558,2184.3491,1846.9788,2.029,3747.5199035644528
10559,2184.5017,1849.6652,2.032,3758.519607421875
10560,2184.6541,1836.222,2.034,3734.8756413574215
10561,2184.8064,1824.9464,2.031,3706.4661610107423
10562,2184.9587,1807.2054,2.027,3663.2054356689455
10563,2185.1111,1803.9127,2.025,3652.923257446289
10564,2185.2637,1797.3282,2.021,3632.4003873291012
10565,2185.416,1793.2217,2.018,3618.7213496093746
10566,2185.5684,1807.5321,2.018,3647.599786865234
10567,2185.7207,1813.4763,2.019,3661.4086867675783
10568,2185.8733,1821.7986,2.019,3678.2113410644533
10569,2186.0256,1822.9929,2.019,3680.622705322266
10570,2186.178,1802.0188,2.02,3640.0779736328127
10571,2186.3303,1797.8917,2.02,3631.7412817382815
10572,2186.4829,1816.8053,2.023,3675.3971175537113
10573,2186.6353,1814.6241,2.024,3672.7992705078127
10574,2186.7876,1805.7328,2.021,3649.3859647216796
10575,2186.9399,1801.2789,2.019,3636.7821610107426
10576,2187.0923,1793.5143,2.016,3615.72479296875
10577,2187.2449,1790.8943,2.014,3606.8610942382807
10578,2187.3972,1790.1627,2.012,3601.8073920898437
10579,2187.5496,1790.9286,2.012,3603.3483208007815
10580,2187.7019,1785.6302,2.01,3589.116800537109
10581,2187.8545,1777.5519,2.008,3569.3241748046876
10582,2188.0068,1773.5193,2.007,3559.453209228516
10583,2188.1592,1768.8038,2.007,3549.9892928466797
10584,2188.3115,1768.7019,2.007,3549.7847219238283
10585,2188.4641,1777.9624,2.006,3566.592579101562
10586,2188.6165,1787.0399,2.005,3583.0150335693356
10587,2188.7688,1806.3334,2.004,3619.8920815429688
10588,2188.9211,1815.266,2.003,3635.977780395508
10589,2189.0735,1834.4808,2.002,3672.6306315917964
10590,2189.2261,1844.6539,2.002,3692.9971691894525
10591,2189.3784,1846.6364,2.005,3702.50588684082
10592,2189.5308,1839.497,2.007,3691.8703751220705
10593,2189.6831,1824.0309,2.01,3666.302076416015
10594,2189.8357,1816.8016,2.012,3655.4048911132813
10595,2189.988,1809.6656,2.015,3646.4762835693364
10596,2190.1404,1809.7472,2.016,3648.45033984375
10597,2190.2927,1807.6372,2.016,3644.196609375
10598,2190.4453,1807.714,2.017,3646.1591163330077
10599,2190.5977,1829.3474,2.017,3689.793730224609
10600,2190.75,1831.5386,2.018,3696.0448427734373
10601,2190.9023,1838.5114,2.023,3719.3084661865237
10602,2191.0547,1838.1732,2.026,3724.138939208984
10603,2191.2073,1835.7947,2.027,3721.1558117675786
10604,2191.3596,1830.2325,2.03,3715.372064208984
10605,2191.512,1828.9309,2.032,3716.38760546875
10606,2191.6643,1825.184,2.034,3712.4241745605464
10607,2191.8169,1826.7577,2.034,3715.625142333984
10608,2191.9692,1835.3275,2.034,3733.0561647949216
10609,2192.1216,1840.1498,2.034,3742.8646530761716
10610,2192.2739,1848.6238,2.034,3760.1007670898434
10611,2192.4265,1853.5013,2.034,3770.0217312011714
10612,2192.5789,1857.6172,2.034,3778.393359375
10613,2192.7312,1858.7307,2.034,3780.658270019531
10614,2192.8835,1841.726,2.033,3744.2288607177734
10615,2193.0359,1845.8569,2.033,3752.6271459960935
10616,2193.1885,1852.5314,2.033,3766.1962794189453
10617,2193.3408,1855.159,2.033,3771.538364135742
10618,2193.4932,1864.0018,2.035,3793.243726196289
10619,2193.6455,1869.6234,2.037,3808.4228924560543
10620,2193.7981,1875.3451,2.041,3827.5793343505857
10621,2193.9504,1853.8331,2.045,3791.0887506103513
10622,2194.1028,1850.4055,2.046,3785.9296889648435
10623,2194.2551,1860.6249,2.043,3801.256625610352
10624,2194.4077,1851.1138,2.041,3778.123203613281
10625,2194.5601,1839.5546,2.036,3745.333095214844
10626,2194.7124,1835.246,2.034,3732.890306396484
10627,2194.8647,1825.5062,2.029,3703.952131713867
10628,2195.0171,1828.6561,2.029,3710.3432835693357
10629,2195.1697,1838.914,2.023,3720.122901489258
10630,2195.322,1842.5941,2.02,3722.040114746094
10631,2195.4744,1823.5148,2.013,3670.7352330322265
10632,2195.6267,1818.2482,2.01,3654.6788195800777
10633,2195.7793,1813.7501,2.008,3642.0102451171874
10634,2195.9316,1810.4313,2.007,3633.535567749024
10635,2196.084,1808.4252,2.007,3629.509317993164
10636,2196.2363,1804.1655,2.007,3620.9602133789062
10637,2196.3889,1796.462,2.006,3603.7028444824214
10638,2196.5413,1813.4054,2.006,3637.6912233886715
10639,2196.6936,1799.6375,1.999,3597.4752648925783
10640,2196.8459,1771.1176,1.997,3536.9217547607423
10641,2196.9983,1761.0338,1.991,3506.218322631836
10642,2197.1509,1754.2936,1.985,3482.2727545166017
10643,2197.3032,1750.5642,1.983,3471.368826416016
10644,2197.4556,1750.6709,1.983,3471.5803916015625
10645,2197.6079,1748.3575,1.982,3465.2446520996095
10646,2197.7605,1758.9642,1.981,3484.508146362305
10647,2197.9128,1769.344,1.98,3503.3011083984375
10648,2198.0652,1792.7479,1.979,3547.8481431884766
10649,2198.2175,1745.334,1.982,3459.25195703125
10650,2198.3701,1768.4418,1.989,3517.430685424805
10651,2198.5225,1764.3824,1.99,3511.1210681152343
10652,2198.6748,1758.9459,1.991,3502.0613323974612
10653,2198.8271,1808.0194,1.992,3601.5746630859376
10654,2198.9795,1772.1552,1.993,3531.9052166748047
10655,2199.1321,1753.6656,1.993,3495.055639282227
10656,2199.2844,1740.0344,1.993,3467.8886066894534
10657,2199.4368,1740.4135,1.993,3468.6440101318362
10658,2199.5891,1742.4633,1.992,3470.9868076171874
10659,2199.7417,1744.0253,1.992,3474.0983349609373
10660,2199.894,1741.0786,2.008,3496.08585546875
10661,2200.0464,1742.3596,2.009,3500.4004748535153
10662,2200.1987,1744.1918,2.011,3507.5696544189454
10663,2200.3513,1745.6631,2.014,3515.7654550781244
10664,2200.5037,1744.6432,2.014,3513.7113815917965
10665,2200.656,1747.1382,2.018,3525.724854492187
10666,2200.8083,1745.9524,2.018,3523.3319282226557
10667,2200.9607,1763.0741,2.018,3557.883527099609
10668,2201.1133,1757.0063,2.018,3545.6388095703123
10669,2201.2656,1746.5342,2.018,3524.505974609375
10670,2201.418,1741.1179,2.018,3513.5759624023435
10671,2201.5703,1740.8942,2.018,3513.1244250488276
10672,2201.7229,1741.7501,2.016,3511.36824609375
10673,2201.8752,1753.2784,2.011,3525.842947631836
10674,2202.0276,1755.1581,2.008,3524.3574267578124
10675,2202.1799,1761.3003,2.004,3529.645787109375
10676,2202.3325,1765.44,2.003,3536.176202636719
10677,2202.4849,1765.7144,2.004,3538.491568359375
10678,2202.6372,1762.6768,2.006,3535.9295761718745
10679,2202.7896,1756.7701,2.01,3531.10798461914
10680,2202.9419,1753.8512,2.012,3528.7486069335937
10681,2203.0945,1770.1776,2.016,3568.67806640625
10682,2203.2468,1787.1718,2.016,3602.93825390625
10683,2203.3992,1744.636,2.017,3518.930784423828
10684,2203.5515,1762.4039,2.018,3556.531132080078
10685,2203.7041,1760.7848,2.018,3553.263706298828
10686,2203.8564,1815.3962,2.019,3665.2850090332036
10687,2204.0088,1811.2588,2.019,3656.9314951171878
10688,2204.1611,1805.4017,2.019,3645.1060997314457
10689,2204.3135,1807.7797,2.019,3649.907139770508
10690,2204.4661,1772.3627,2.019,3578.4002325439455
10691,2204.6184,1769.6144,2.019,3572.851432983399
10692,2204.7708,1764.2456,2.019,3562.0118774414063
10693,2204.9231,1755.6547,2.019,3544.666764770508
10694,2205.0757,1754.7238,2.023,3549.80615612793
10695,2205.228,1755.8546,2.024,3553.8497392578124
10696,2205.3804,1769.235,2.028,3588.0085502929687
10697,2205.5327,1770.388,2.03,3593.887517089843
10698,2205.6853,1772.7574,2.034,3605.7886457519526
10699,2205.8376,1772.3907,2.034,3605.042779541015
10700,2205.99,1773.3773,2.034,3607.0494675292966
10701,2206.1423,1773.8729,2.034,3608.057529052734
10702,2206.2947,1774.8595,2.034,3610.064217041015
10703,2206.4473,1775.3553,2.034,3611.072775146484
10704,2206.5996,1774.8776,2.035,3611.875841674805
10705,2206.752,1771.8151,2.036,3607.4154692382813
10706,2206.9043,1774.1047,2.036,3612.0772431640626
10707,2207.0569,1779.814,2.037,3625.4810463867184
10708,2207.2092,1778.7037,2.034,3617.8833977050776
10709,2207.3616,1821.7687,2.044,3723.695175292969
10710,2207.5139,1829.606,2.049,3748.862605957031
10711,2207.6665,1832.8268,2.056,3768.2918642578124
10712,2207.8188,1832.4425,2.057,3769.3342325439453
10713,2207.9712,1829.9606,2.059,3767.88881628418
10714,2208.1235,1829.9651,2.06,3769.7280810546877
10715,2208.2759,1807.5015,2.062,3727.068020507812
10716,2208.4285,1817.5762,2.063,3749.6596425781254
10717,2208.5808,1841.1644,2.064,3800.163380859375
10718,2208.7332,1854.63,2.064,3827.956330078125
10719,2208.8855,1853.3774,2.063,3823.5176616210942
10720,2209.0381,1856.6771,2.062,3828.468229736328
10721,2209.1904,1871.9943,2.062,3860.052169677734
10722,2209.3428,1860.6096,2.059,3830.9952058105473
10723,2209.4951,1833.8458,2.053,3764.8854791259764
10724,2209.6477,1820.4773,2.05,3731.9784545898433
10725,2209.8,1823.5126,2.044,3727.2596997070314
10726,2209.9524,1817.3783,2.04,3707.4517236328124
10727,2210.1047,1790.1522,2.038,3648.3302277832026
10728,2210.2571,1782.5117,2.034,3625.6288359375
10729,2210.4097,1779.8234,2.033,3618.380899536133
10730,2210.562,1778.1718,2.029,3607.9104866943358
10731,2210.7144,1776.3019,2.027,3600.5639105224614
10732,2210.8667,1783.8341,2.027,3615.8317337646486
10733,2211.0193,1789.9723,2.027,3628.27383190918
10734,2211.1716,1802.3031,2.027,3653.2683848876954
10735,2211.324,1804.824,2.027,3658.378196533203
10736,2211.4763,1806.8673,2.026,3660.713169189453
10737,2211.6289,1810.6672,2.029,3673.8438225097657
10738,2211.7812,1817.075,2.034,3695.9304506835933
10739,2211.9336,1820.878,2.037,3709.128591430664
10740,2212.0859,1825.5273,2.042,3727.7268359375
10741,2212.2383,1824.9869,2.043,3728.4483153076176
10742,2212.3909,1812.88,2.039,3696.462329956055
10743,2212.5432,1802.61,2.035,3668.31132019043
10744,2212.6956,1783.2748,2.028,3616.4812543945313
10745,2212.8479,1774.9777,2.024,3592.5547861328128
10746,2213.0005,1769.2466,2.02,3573.878095703125
10747,2213.1528,1776.1576,2.026,3598.495282958984
10748,2213.3052,1776.7242,2.029,3604.9734893798827
10749,2213.4575,1777.9198,2.035,3618.0667926025394
10750,2213.6101,1777.3002,2.038,3622.137748291015
10751,2213.7625,1772.9437,2.039,3615.0322564697267
10752,2213.9148,1772.5619,2.038,3612.4811311035155
10753,2214.0671,1781.4791,2.035,3625.3100213623047
10754,2214.2195,1786.5343,2.034,3633.8107697753903
10755,2214.3721,1792.1007,2.032,3641.548638671875
10756,2214.5244,1789.6669,2.032,3636.603080078125
10757,2214.6768,1782.4718,2.03,3618.417757568359
10758,2214.8291,1780.0381,2.03,3613.4773144531246
10759,2214.9817,1772.9022,2.028,3595.445705566406
10760,2215.134,1769.5121,2.027,3586.8009962158208
10761,2215.2864,1767.7396,2.029,3586.7436971435545
10762,2215.4387,1769.7577,2.031,3594.3778692626956
10763,2215.5913,1774.9823,2.036,3613.863962402344
10764,2215.7437,1778.0696,2.038,3623.7058041992186
10765,2215.896,1790.5892,2.042,3656.383214599609
10766,2216.0483,1790.3081,2.041,3654.0188432617188
10767,2216.2007,1788.4559,2.038,3644.8731906738276
10768,2216.3533,1787.3401,2.035,3637.237078857422
10769,2216.5056,1786.152,2.033,3631.246970336914
10770,2216.658,1782.0535,2.03,3617.568537597656
10771,2216.8103,1775.2067,2.029,3601.8943233642576
10772,2216.9629,1761.5188,2.027,3570.5986052246094
10773,2217.1152,1754.678,2.026,3554.977584472656
10774,2217.2676,1766.4589,2.023,3573.546278442383
10775,2217.4199,1770.6643,2.022,3580.2832280273433
10776,2217.5725,1776.4584,2.019,3586.6694571533208
10777,2217.7249,1779.5001,2.017,3589.2517462158203
10778,2217.8772,1783.7496,2.013,3590.6880128173825
10779,2218.0295,1761.0402,2.011,3541.4517640380864
10780,2218.1819,1762.103,2.008,3538.30287890625
10781,2218.3345,1768.0299,2.007,3548.436023803711
10782,2218.4868,1785.5433,2.01,3588.942103271484
10783,2218.6392,1794.8708,2.012,3611.2801494140626
10784,2218.7915,1811.1119,2.015,3649.3905560302737
10785,2218.9441,1786.7426,2.016,3602.07298828125
10786,2219.0964,1800.5623,2.016,3629.9335078125
10787,2219.2488,1792.6493,2.015,3612.188323364258
10788,2219.4011,1776.8413,2.013,3576.7815541992186
10789,2219.5537,1763.1202,2.01,3543.871680908203
10790,2219.7061,1762.9603,2.009,3541.7872972412106
10791,2219.8584,1768.3815,2.008,3550.9099912109377
10792,2220.0107,1770.5292,2.007,3553.452053833008
10793,2220.1631,1775.9454,2.006,3562.5465417480464
10794,2220.3157,1777.0269,2.005,3562.9388452148437
10795,2220.468,1768.613,2.004,3544.3005263671876
10796,2220.6204,1762.5402,2.004,3532.1304829101564
10797,2220.7727,1751.4047,2.005,3511.5663494873047
10798,2220.9253,1746.4656,2.006,3503.409945800781
10799,2221.0776,1741.5773,2.007,3495.34558190918
10800,2221.23,1749.6294,2.008,3513.25582421875
10801,2221.3823,1764.6174,2.009,3545.1164201660154
10802,2221.5349,1772.6754,2.01,3563.077584228515
10803,2221.6873,1788.8602,2.012,3599.1867817382813
10804,2221.8396,1797.1134,2.014,3619.386394287109
10805,2221.9919,1798.2599,2.016,3625.29193359375
10806,2222.1443,1796.2865,2.016,3621.31358203125
10807,2222.2969,1794.6628,2.018,3621.6296147460935
10808,2222.4492,1793.8236,2.019,3621.7298653564453
10809,2222.6016,1793.5072,2.021,3624.678055541992
10810,2222.7539,1784.184,2.023,3609.404151000977
10811,2222.9065,1778.3916,2.023,3597.686209960938
10812,2223.0588,1762.2776,2.019,3558.038449951172
10813,2223.2112,1754.233,2.017,3538.2880260009765
10814,2223.3635,1741.6732,2.013,3505.9881873779295
10815,2223.5161,1803.7668,2.06298,3721.134927348633
10816,2223.6685,1838.1398,2.06548,3796.6409331884765
10817,2223.8208,1847.2455,2.06798,3820.066714758301
10818,2223.9731,1859.253,2.0705,3849.583443664551
10819,2224.1255,1869.546,2.07288,3875.3445549902344
10820,2224.2781,1878.27,2.07516,3897.7108137304685
10821,2224.4304,1886.5785,2.07732,3919.0272313623045
10822,2224.5828,1894.0734,2.07936,3938.4603907031246
10823,2224.7351,1900.7018,2.08118,3955.702535134277
10824,2224.8877,1906.285,2.08264,3970.1054635839846
10825,2225.04,1844.6351,2.034,3751.9878581542966
10826,2225.1924,1916.8805,2.08458,3995.8907384399413
10827,2225.3447,1922.1306,2.0853400000000004,4008.2958571728523
10828,2225.4973,1928.0209,2.08624,4022.314268222656
10829,2225.6497,1933.9644,2.08728,4036.725119882812
10830,2225.802,1945.1354,2.08846,4062.3374273120116
10831,2225.9543,1961.0945,2.0897200000000002,4098.138361806641
10832,2226.1067,1971.8893,2.09108,4123.37824027832
10833,2226.2593,1987.2949,2.09248,4158.374878125001
10834,2226.4116,1993.0541,2.09396,4173.375515385742
10835,2226.564,1998.9967,2.09546,4188.81763357666
10836,2226.7163,2003.8348,2.09688,4201.801196923829
10837,2226.8689,2008.6376,2.09822,4214.563528928223
10838,2227.0212,2011.9921,2.0993,4223.774942956543
10839,2227.1736,2010.1342,2.1002,4221.683752905274
10840,2227.3259,2007.4478,2.10084,4217.326539316406
10841,2227.4785,1959.564,2.071,4058.2569711914066
10842,2227.6309,1970.3971,2.082,4102.366751220703
10843,2227.7832,1984.1636,2.097,4160.791015136719
10844,2227.9355,1996.9883,2.107,4207.65430859375
10845,2228.0879,1996.3,2.127,4246.130203857421
10846,2228.2405,2015.3109,2.137,4306.719421264648
10847,2228.3928,1940.4152,2.0945600000000004,4064.3159799023447
10848,2228.5452,1930.5833,2.0923400000000005,4039.4365613916025
10849,2228.6975,1924.8636,2.0900800000000004,4023.119012285157
10850,2228.8501,1919.7053,2.0877200000000005,4007.8071954003917
10851,2229.0024,1912.7107,2.0852600000000003,3988.499100434571
10852,2229.1548,1931.9645,2.101,4059.05736730957
10853,2229.3071,1915.248,2.092,4006.6989140625
10854,2229.4597,1886.401,2.074,3912.3956760253905
10855,2229.6121,1871.6582,2.066,3866.8458476562496
10856,2229.7644,1843.4609,2.048,3775.408
10857,2229.9167,1848.9639,2.055,3799.620747070313
10858,2230.0691,1878.2052,2.08,3906.6668164062503
10859,2230.2217,1889.8668,2.092,3953.6013901367187
10860,2230.374,1918.2706,2.117,4060.978923461914
10861,2230.5264,1858.8209,2.0761000000000003,3859.0981179321293
10862,2230.6787,1852.2084,2.0744800000000003,3842.3692277441414
10863,2230.8313,1845.5035,2.0726400000000003,3825.064457226563
10864,2230.9836,1863.8622,2.0708,3859.685807763672
10865,2231.136,1869.8895,2.06896,3868.7266344726563
10866,2231.2883,1883.3634,2.06714,3893.175825539551
10867,2231.4409,1897.12,2.06534,3918.197810715332
10868,2231.5933,1849.1194,2.06356,3815.7687976269526
10869,2231.7456,1841.3771,2.0619600000000005,3796.8458739697276
10870,2231.8979,1833.3716,2.0604799999999996,3777.6254773437495
10871,2232.0503,1889.37,2.107,3980.9025797119143
10872,2232.2029,1884.3922,2.107,3970.41439050293
10873,2232.3552,1861.6129,2.094,3898.2174440917966
10874,2232.5076,1892.8413,2.088,3952.25265234375
10875,2232.6599,1862.0931,2.075,3863.843264770508
10876,2232.8125,1848.3605,2.069,3824.257819946289
10877,2232.9648,1841.6693,2.073,3817.780482788086
10878,2233.1172,1860.3848,2.074,3858.43800390625
10879,2233.2695,1852.4767,2.078,3849.446550537109
10880,2233.4221,1850.349,2.079,3846.875568969727
10881,2233.5745,1839.6439,2.081,3828.2989993896485
10882,2233.7268,1832.9022,2.081,3814.2695233154295
10883,2233.8792,1827.1674,2.082,3804.1624401855465
10884,2234.0315,1826.1915,2.082,3802.1307619628906
10885,2234.1841,1830.4412,2.083,3812.8089406738286
10886,2234.3364,1808.2709,2.083,3766.6282305908207
10887,2234.4888,1800.8324,2.078,3742.1297219238277
10888,2234.6411,1793.4901,2.073,3717.905002807617
10889,2234.7937,1799.2904,2.064,3713.735396484375
10890,2234.946,1785.6533,2.059,3676.660186523438
10891,2235.0984,1776.8021,2.052,3645.997958496094
10892,2235.2507,1778.7699,2.049,3644.699519897461
10893,2235.4031,1781.2003,2.048,3647.89825
10894,2235.5557,1780.7216,2.045,3641.5755853271485
10895,2235.708,1775.9147,2.043,3628.1936766357426
10896,2235.8604,1772.4113,2.043,3621.036193725586
10897,2236.0127,1773.0455,2.043,3622.3320223388673
10898,2236.1653,1774.3827,2.043,3625.0638365478517
10899,2236.3176,1775.195,2.043,3626.723275268555
10900,2236.47,1782.4573,2.043,3641.5602136230473
10901,2236.6223,1782.3927,2.043,3641.4282864990237
10902,2236.7749,1781.12,2.042,3637.0470300292964
10903,2236.9272,1781.051,2.042,3636.906193847656
10904,2237.0796,1776.9366,2.041,3626.7276934814454
10905,2237.2319,1771.2858,2.04,3613.4229638671877
10906,2237.3843,1768.7528,2.041,3610.0244803466794
10907,2237.5369,1769.7426,2.043,3615.5840372314456
10908,2237.6892,1769.335,2.045,3618.2899951171876
10909,2237.8416,1771.5105,2.047,3626.2819895019534
10910,2237.9939,1780.2313,2.049,3647.693981323242
10911,2238.1465,1788.64,2.049,3664.9233900146482
10912,2238.2988,1803.2491,2.047,3691.2510008544923
10913,2238.4512,1818.9357,2.046,3721.542378662109
10914,2238.6035,1821.282,2.045,3724.5216540527344
10915,2238.7561,1820.9625,2.045,3723.868362426758
10916,2238.9084,1815.0781,2.045,3711.834765625
10917,2239.0608,1804.5652,2.046,3692.140369628906
10918,2239.2131,1798.6808,2.046,3680.100888427734
10919,2239.3655,1789.9491,2.047,3664.0258009033205
10920,2239.5181,1788.0089,2.047,3660.0542410888675
10921,2239.6704,1791.5873,2.049,3670.9623372802735
10922,2239.8228,1794.5392,2.051,3680.599867553711
10923,2239.9751,1798.1185,2.053,3691.537342651367
10924,2240.1277,1802.2418,2.055,3703.606942749024
10925,2240.28,1804.7698,2.055,3708.801888427735
10926,2240.4324,1805.047,2.056,3711.1766259765627
10927,2240.5847,1805.6564,2.058,3716.0408137207028
10928,2240.7373,1805.929,2.059,3718.4077185058595
10929,2240.8896,1803.3319,2.061,3716.667064819336
10930,2241.042,1802.7203,2.061,3715.4066143798827
10931,2241.1943,1794.8745,2.056,3690.26199609375
10932,2241.3467,1791.5524,2.054,3679.848564208984
10933,2241.4993,1783.5284,2.049,3654.4497784423825
10934,2241.6516,1775.7098,2.048,3636.65375
10935,2241.804,1774.7554,2.049,3636.473755371094
10936,2241.9563,1770.642,2.049,3628.0453919677734
