,DEPTH,TVD,GR,NPHI,PHIF,RHOB,RT,VP,AI
8584,1883.5116,924.7446,45.409,0.2961,0.3594,2.069,0.929,[2178.4453],[4507.203]
8585,1883.6639,924.7701,46.809,0.3201,0.3632,2.054,0.967,[2206.7485],[4532.661]
8586,1883.8164,924.7957,47.805,0.3366,0.3671,2.048,0.986,[2231.1575],[4569.4106]
8587,1883.9688,924.8213,49.795,0.3396,0.3709,2.038,1.009,[2248.5515],[4582.5483]
8588,1884.1212,924.8469,50.764,0.3411,0.3644,2.033,1.017,[2264.8125],[4604.364]
8589,1884.2736,924.8724,52.674,0.3334,0.358,2.042,1.035,[2276.2793],[4648.1626]
8590,1884.426,924.898,53.629,0.3327,0.3515,2.051,1.044,[2290.6455],[4698.1143]
8591,1884.5784,924.9236,55.104,0.2918,0.3473,2.067,1.15,[2284.0571],[4721.146]
8592,1884.7308,924.9492,54.766,0.2918,0.343,2.075,1.203,[2297.4539],[4767.217]
8593,1884.8832,924.9747,54.088,0.2585,0.3388,2.088,1.288,[2359.3408],[4926.3037]
8594,1885.0356,925.0003,53.75,0.2718,0.3345,2.09,1.455,[2376.0996],[4966.048]
8595,1885.188,925.0259,57.867,0.2966,0.319,2.105,1.79,[2392.6108],[5036.446]
8596,1885.3405,925.0515,62.023,0.3099,0.3034,2.12,1.957,[2357.7114],[4998.348]
8597,1885.4928,925.077,64.039,0.3271,0.2879,2.148,2.144,[2377.1768],[5106.176]
8598,1885.6451,925.1026,70.076,0.3338,0.2743,2.162,2.297,[2269.684],[4907.0566]
8599,1885.7976,925.1282,77.456,0.3438,0.2608,2.185,2.557,[2309.7505],[5046.8047]
8600,1885.95,925.1537,86.77,0.3563,0.2473,2.211,2.632,[2354.161],[5205.05]
8601,1886.1024,925.1783,99.568,0.3771,0.2468,2.224,2.669,[2384.6504],[5303.4624]
8602,1886.2548,925.2029,106.574,0.4058,0.2464,2.242,2.744,[2429.3484],[5446.599]
8603,1886.4072,925.2275,106.574,0.4225,0.2459,2.244,2.748,[2440.479],[5476.4346]
8604,1886.5596,925.252,105.853,0.4083,0.2455,2.245,2.814,[2430.7651],[5457.0674]
8605,1886.712,925.2766,105.218,0.4075,0.2457,2.245,2.847,[2427.0547],[5448.7373]
8606,1886.8644,925.3011,104.23,0.3825,0.2459,2.245,2.838,[2409.1353],[5408.5083]
8607,1887.0168,925.3257,103.771,0.37,0.2461,2.244,2.809,[2399.0664],[5383.505]
8608,1887.1692,925.3503,103.916,0.3582,0.241,2.244,2.766,[2393.81],[5371.7095]
8609,1887.3217,925.3749,103.989,0.355,0.236,2.249,3.133,[2399.0298],[5395.418]
8610,1887.474,925.3994,105.502,0.3502,0.2309,2.26,3.157,[2418.708],[5466.2803]
8611,1887.6263,925.424,106.961,0.3611,0.2317,2.265,3.181,[2438.3325],[5522.823]
8612,1887.7788,925.4485,108.589,0.3779,0.2325,2.269,3.255,[2460.5781],[5583.052]
8613,1887.9312,925.4731,109.066,0.3872,0.2333,2.268,3.266,[2466.5195],[5594.066]
8614,1888.0836,925.4977,109.829,0.4057,0.2318,2.265,3.254,[2476.059],[5608.274]
8615,1888.236,925.5223,109.248,0.409,0.2303,2.263,3.268,[2472.128],[5594.4253]
8616,1888.3884,925.5469,108.292,0.4689,0.2288,2.265,3.291,[2500.4292],[5663.472]
8617,1888.5408,925.5714,108.03,0.4812,0.2273,2.266,3.291,[2506.725],[5680.2393]
8618,1888.6932,925.596,107.507,0.4812,0.2267,2.279,3.291,[2520.9954],[5745.3486]
8619,1888.8456,925.6205,107.388,0.4812,0.2261,2.28,3.277,[2521.6824],[5749.4355]
8620,1888.998,925.6451,105.618,0.4812,0.2255,2.28,3.249,[2512.4248],[5728.3286]
8621,1889.1504,925.6697,104.477,0.4812,0.2273,2.278,3.246,[2503.8542],[5703.7803]
8622,1889.3029,925.6943,103.781,0.4812,0.2291,2.278,3.251,[2500.2227],[5695.5073]
8623,1889.4552,925.7188,102.867,0.4778,0.2309,2.271,3.261,[2432.7002],[5524.662]
8624,1889.6075,925.7434,102.838,0.4763,0.2329,2.269,3.269,[2427.014],[5506.8945]
8625,1889.76,925.768,102.78,0.468,0.2348,2.263,3.279,[2415.6982],[5466.725]
8626,1889.9124,925.7925,102.777,0.4639,0.2368,2.26,3.253,[2434.8967],[5502.8667]
8627,1890.0648,925.8171,101.985,0.4402,0.2388,2.256,3.217,[2472.0352],[5576.9116]
8628,1890.2172,925.8417,101.918,0.4192,0.2372,2.254,3.191,[2459.2808],[5543.2188]
8629,1890.3696,925.8663,104.041,0.3773,0.2356,2.254,3.139,[2417.1584],[5448.275]
8630,1890.522,925.8908,105.082,0.3567,0.2339,2.254,3.134,[2412.0566],[5436.7754]
8631,1890.6744,925.9154,106.988,0.3567,0.2329,2.262,2.978,[2432.3335],[5501.9385]
8632,1890.8268,925.9399,107.941,0.3492,0.2319,2.267,2.954,[2439.9485],[5531.3633]
8633,1890.9792,925.9645,109.422,0.3374,0.2309,2.271,2.92,[2446.8203],[5556.7285]
8634,1891.1316,925.9881,109.465,0.3374,0.2339,2.273,2.903,[2449.637],[5568.025]
8635,1891.2841,926.0117,109.549,0.3274,0.237,2.265,2.873,[2434.613],[5514.399]
8636,1891.4364,926.0352,109.591,0.3238,0.24,2.262,2.845,[2429.1174],[5494.664]
8637,1891.5887,926.0588,109.676,0.3357,0.2398,2.252,2.841,[2422.6533],[5455.8154]
8638,1891.7412,926.0823,109.694,0.3377,0.2397,2.251,2.862,[2422.4678],[5452.9746]
8639,1891.8936,926.1059,110.169,0.3471,0.2395,2.249,2.881,[2427.12],[5458.5933]
8640,1892.046,926.1295,110.407,0.3492,0.2394,2.249,2.881,[2429.4233],[5463.7734]
8641,1892.1984,926.1531,110.883,0.3401,0.2376,2.257,2.881,[2437.6348],[5501.7417]
8642,1892.3508,926.1766,111.185,0.3783,0.2358,2.262,2.881,[2438.1958],[5515.199]
8643,1892.5032,926.2002,110.809,0.4122,0.2339,2.265,2.881,[2457.8164],[5566.9546]
8644,1892.6556,926.2238,110.057,0.412,0.2337,2.265,2.881,[2480.4692],[5618.263]
8645,1892.808,926.2473,109.68,0.4118,0.2335,2.264,2.881,[2477.107],[5608.17]
8646,1892.9604,926.2709,108.928,0.3888,0.2333,2.263,2.881,[2460.1262],[5567.2656]
8647,1893.1128,926.2944,108.88,0.3659,0.2347,2.267,2.881,[2453.359],[5561.7646]
8648,1893.2651,926.318,107.963,0.351,0.2361,2.267,2.881,[2440.9795],[5533.7]
8649,1893.4176,926.3416,107.505,0.3511,0.2374,2.267,2.881,[2438.6504],[5528.4204]
8650,1893.5699,926.3651,107.184,0.3441,0.2388,2.259,2.874,[2423.0444],[5473.6577]
8651,1893.7224,926.3887,107.184,0.3387,0.2412,2.256,2.867,[2416.4111],[5451.424]
8652,1893.8748,926.4123,107.184,0.3199,0.2436,2.252,2.853,[2401.6948],[5408.617]
8653,1894.0272,926.4359,106.806,0.3052,0.2461,2.248,2.846,[2387.1099],[5366.2227]
8654,1894.1796,926.4594,106.05,0.2867,0.2455,2.244,2.835,[2368.6677],[5315.29]
8655,1894.332,926.483,105.672,0.2845,0.2448,2.244,2.831,[2365.605],[5308.4175]
8656,1894.4844,926.5065,105.369,0.274,0.2442,2.245,2.822,[2360.0615],[5298.338]
8657,1894.6368,926.5301,105.384,0.2704,0.2485,2.248,2.817,[2362.1987],[5310.2227]
8658,1894.7892,926.5536,105.415,0.3228,0.2527,2.247,2.81,[2387.5137],[5364.743]
8659,1894.9417,926.5772,105.421,0.3448,0.257,2.246,2.845,[2397.4102],[5384.5835]
8660,1895.094,926.6008,106.08,0.35,0.2597,2.236,2.915,[2361.806],[5280.998]
8661,1895.2463,926.6243,106.409,0.3551,0.2624,2.226,2.933,[2350.748],[5232.765]
8662,1895.3988,926.6479,105.132,0.3714,0.2652,2.213,2.928,[2366.8235],[5237.7803]
8663,1895.5511,926.6715,103.41,0.3937,0.2679,2.209,2.922,[2364.0752],[5222.242]
8664,1895.7036,926.6951,103.757,0.3941,0.2673,2.208,2.917,[2364.7905],[5221.4575]
8665,1895.856,926.7186,103.402,0.4014,0.2667,2.209,2.905,[2367.9617],[5230.8276]
8666,1896.0084,926.7422,102.852,0.4018,0.2661,2.21,2.899,[2366.6023],[5230.191]
8667,1896.1608,926.7648,102.099,0.4121,0.2703,2.211,2.891,[2369.2505],[5238.4126]
8668,1896.3132,926.7873,102.342,0.4043,0.2745,2.206,2.856,[2360.071],[5206.317]
8669,1896.4656,926.8099,102.686,0.4009,0.2788,2.195,2.787,[2345.9429],[5149.344]
8670,1896.618,926.8325,102.558,0.3811,0.2752,2.19,2.78,[2328.7732],[5100.013]
8671,1896.7704,926.855,102.37,0.3671,0.2715,2.2,2.812,[2333.5674],[5133.848]
8672,1896.9229,926.8776,101.9,0.3671,0.2679,2.205,2.827,[2337.5708],[5154.3433]
8673,1897.0752,926.9001,100.959,0.3848,0.2642,2.212,2.876,[2350.701],[5199.75]
8674,1897.2275,926.9227,100.489,0.3872,0.2681,2.215,2.912,[2353.3472],[5212.6636]
8675,1897.38,926.9453,99.344,0.3826,0.2719,2.205,2.912,[2332.1912],[5142.4814]
8676,1897.5323,926.9678,98.217,0.3818,0.2758,2.199,2.912,[2318.2117],[5097.747]
8677,1897.6848,926.9904,96.402,0.3725,0.2717,2.195,2.939,[2298.9424],[5046.178]
8678,1897.8372,927.0129,97.051,0.3632,0.2677,2.199,2.953,[2302.7217],[5063.6846]
8679,1897.9896,927.0355,98.348,0.3619,0.2636,2.209,2.969,[2321.6626],[5128.5527]
8680,1898.142,927.058,98.997,0.3492,0.2545,2.213,2.984,[2323.7285],[5142.411]
8681,1898.2944,927.0806,99.115,0.3402,0.2455,2.225,2.957,[2335.233],[5195.893]
8682,1898.4468,927.1032,97.651,0.3433,0.2364,2.235,2.928,[2342.1025],[5234.599]
8683,1898.5992,927.1257,95.418,0.3661,0.2397,2.254,2.914,[2366.6284],[5334.3804]
8684,1898.7516,927.1483,93.857,0.3749,0.243,2.255,2.898,[2393.4915],[5397.3237]
8685,1898.9041,927.1709,93.825,0.3729,0.2464,2.251,2.891,[2389.539],[5378.852]
8686,1899.0564,927.1934,97.696,0.3616,0.2497,2.242,2.836,[2360.648],[5292.5728]
8687,1899.2087,927.216,99.341,0.3611,0.2497,2.238,2.809,[2363.777],[5290.133]
8688,1899.3612,927.2386,101.743,0.2906,0.2497,2.238,2.754,[2340.5693],[5238.194]
8689,1899.5135,927.2611,102.822,0.2858,0.2497,2.238,2.751,[2343.7603],[5245.3354]
8690,1899.666,927.2837,101.778,0.3076,0.2493,2.238,2.751,[2349.314],[5257.7646]
8691,1899.8184,927.3063,101.285,0.3184,0.2489,2.238,2.751,[2352.2168],[5264.261]
8692,1899.9708,927.3288,100.298,0.3344,0.2485,2.24,2.704,[2357.7847],[5281.4375]
8693,1900.1232,927.3514,99.804,0.3344,0.2529,2.24,2.683,[2355.219],[5275.6904]
8694,1900.2756,927.374,99.647,0.3493,0.2574,2.236,2.657,[2356.8013],[5269.8076]
8695,1900.428,927.3965,99.862,0.3567,0.2618,2.231,2.647,[2355.2207],[5254.497]
8696,1900.5804,927.4191,100.2,0.3572,0.2667,2.223,2.637,[2346.9128],[5217.1875]
8697,1900.7328,927.4417,100.757,0.3574,0.2715,2.214,2.634,[2338.309],[5177.016]
8698,1900.8853,927.4642,101.872,0.3578,0.2764,2.204,2.63,[2331.4128],[5138.434]
8699,1901.0376,927.4868,102.429,0.3578,0.2812,2.194,2.611,[2321.4214],[5093.1987]
8700,1901.1899,927.5083,102.14,0.3913,0.2844,2.179,2.595,[2317.6177],[5050.089]
8701,1901.3424,927.5299,101.774,0.4247,0.2877,2.176,2.595,[2328.8538],[5067.586]
8702,1901.4948,927.5515,101.149,0.4915,0.2909,2.171,2.595,[2297.4558],[4987.7764]
8703,1901.6472,927.5731,101.149,0.5073,0.2958,2.168,2.59,[2292.521],[4970.1855]
8704,1901.7996,927.5947,101.149,0.506,0.3006,2.161,2.58,[2282.2795],[4932.0063]
8705,1901.952,927.6162,100.354,0.5047,0.3055,2.149,2.577,[2261.672],[4860.333]
8706,1902.1044,927.6378,99.558,0.5047,0.3076,2.146,2.577,[2252.2603],[4833.35]
8707,1902.2568,927.6594,97.967,0.4389,0.3097,2.139,2.577,[2268.828],[4853.0225]
8708,1902.4092,927.681,97.894,0.406,0.3118,2.136,2.577,[2247.9053],[4801.5254]
8709,1902.5616,927.7026,94.563,0.3608,0.3139,2.132,2.595,[2231.6758],[4757.9326]
8710,1902.714,927.7241,92.897,0.3608,0.3089,2.138,2.603,[2240.793],[4790.8154]
8711,1902.8665,927.7457,94.803,0.3453,0.3038,2.149,2.607,[2248.4478],[4831.914]
8712,1903.0188,927.7673,97.816,0.338,0.2988,2.154,2.609,[2236.2432],[4816.8677]
8713,1903.1711,927.7889,103.84,0.3418,0.2988,2.159,2.612,[2275.663],[4913.1562]
8714,1903.3236,927.8104,106.845,0.3456,0.2988,2.158,2.62,[2259.9136],[4876.8936]
8715,1903.476,927.832,109.026,0.3513,0.2988,2.155,2.637,[2257.2488],[4864.371]
8716,1903.6284,927.8536,110.117,0.3513,0.2901,2.155,2.639,[2255.4414],[4860.476]
8717,1903.7808,927.8752,112.298,0.3467,0.2814,2.17,2.672,[2270.8633],[4927.7734]
8718,1903.9332,927.8967,113.389,0.342,0.2727,2.18,2.689,[2279.7212],[4969.7925]
8719,1904.0856,927.9183,109.791,0.3416,0.2706,2.197,2.711,[2152.0205],[4727.9893]
8720,1904.238,927.9399,106.091,0.3465,0.2685,2.2,2.718,[2146.8462],[4723.0615]
8721,1904.3904,927.9615,99.929,0.3547,0.2664,2.206,2.733,[2150.5083],[4744.0215]
8722,1904.5428,927.9831,99.717,0.3547,0.2642,2.209,2.74,[2143.7476],[4735.5386]
8723,1904.6952,928.0046,99.293,0.3664,0.2636,2.214,2.761,[2143.6104],[4745.953]
8724,1904.8477,928.0262,99.081,0.3782,0.263,2.215,2.781,[2144.6138],[4750.3193]
8725,1905.0,928.0478,98.708,0.381,0.2624,2.217,2.82,[2141.5518],[4747.8203]
8726,1905.1523,928.0694,97.644,0.3404,0.2653,2.218,2.821,[2113.3643],[4687.442]
8727,1905.3048,928.0909,97.112,0.3202,0.2681,2.218,2.812,[2098.5334],[4654.547]
8728,1905.4572,928.1125,96.402,0.2932,0.2709,2.208,2.794,[2137.7954],[4720.252]
8729,1905.6096,928.1341,95.182,0.3261,0.2788,2.208,2.786,[2088.789],[4612.046]
8730,1905.762,928.1557,92.741,0.3921,0.2867,2.199,2.787,[2139.9648],[4705.782]
8731,1905.9144,928.1773,91.521,0.4219,0.2945,2.198,2.794,[2157.7786],[4742.7974]
8732,1906.0668,928.1989,92.049,0.4274,0.3024,2.155,2.808,[2290.939],[4936.9736]
8733,1906.2192,928.2203,93.393,0.4329,0.3071,2.151,2.81,[2289.7122],[4925.171]
8734,1906.3716,928.2418,96.079,0.4411,0.3117,2.125,2.788,[2242.226],[4764.7305]
8735,1906.524,928.2632,96.402,0.4182,0.3164,2.122,2.777,[2228.439],[4728.7476]
8736,1906.6764,928.2847,100.957,0.378,0.3105,2.132,2.761,[2244.4233],[4785.1104]
8737,1906.8289,928.3062,103.234,0.3554,0.3046,2.134,2.794,[2247.3635],[4795.874]
8738,1906.9812,928.3276,104.03,0.3198,0.2988,2.136,2.862,[2236.15],[4776.416]
8739,1907.1335,928.3491,102.978,0.3198,0.2929,2.137,2.895,[2231.9995],[4769.783]
8740,1907.286,928.3706,100.874,0.3139,0.2871,2.159,2.925,[2300.6572],[4967.1187]
8741,1907.4384,928.392,100.471,0.308,0.2812,2.176,2.925,[2321.2073],[5050.9473]
8742,1907.5908,928.4135,98.003,0.4098,0.2959,2.192,2.925,[2180.3516],[4779.3306]
8743,1907.7432,928.435,96.768,0.5168,0.3106,2.183,2.925,[2230.1938],[4868.513]
8744,1907.8956,928.4564,97.056,0.5381,0.3253,2.146,2.899,[2261.5674],[4853.323]
8745,1908.048,928.4779,98.524,0.5386,0.34,2.118,2.886,[2229.7112],[4722.5283]
8746,1908.2004,928.4994,101.46,0.5391,0.3376,2.09,2.877,[2205.3118],[4609.1016]
8747,1908.3528,928.5208,102.995,0.5475,0.3352,2.093,2.885,[2213.3838],[4632.6123]
8748,1908.5052,928.5423,103.756,0.5475,0.3327,2.097,2.889,[2191.895],[4596.404]
8749,1908.6576,928.5638,105.277,0.5475,0.3285,2.104,2.894,[2195.8125],[4619.9897]
8750,1908.8101,928.5853,105.354,0.4611,0.3242,2.105,2.902,[2237.27],[4709.4536]
8751,1908.9624,928.6067,101.124,0.3414,0.32,2.11,2.918,[2198.8203],[4639.5107]
8752,1909.1147,928.6282,99.01,0.3414,0.3317,2.129,2.925,[2212.1619],[4709.6924]
8753,1909.2672,928.6497,94.781,0.3414,0.3433,2.127,2.974,[2187.833],[4653.521]
8754,1909.4196,928.6711,94.368,0.3555,0.355,2.127,2.998,[2192.7612],[4664.0034]
8755,1909.572,928.6926,96.583,0.3763,0.3667,2.127,3.034,[2214.5938],[4710.441]
8756,1909.7244,928.7141,97.691,0.3763,0.4216,2.062,3.037,[2137.461],[4407.4443]
8757,1909.8768,928.7355,99.386,0.3763,0.4766,1.963,3.042,[2225.9565],[4369.5527]
8758,1910.0292,928.757,99.531,0.3722,0.5315,1.889,3.045,[2232.47],[4217.1357]
8759,1910.1816,928.7784,99.82,0.3656,0.5267,1.773,3.027,[2240.2307],[3971.929]
8760,1910.334,928.7999,99.965,0.3745,0.5218,1.774,3.009,[2257.8413],[4005.4106]
8761,1910.4865,928.8214,100.2,0.4105,0.517,1.775,2.979,[2289.5693],[4063.9856]
8762,1910.6388,928.8428,98.449,0.4333,0.5008,1.789,2.975,[2304.3892],[4122.5522]
8763,1910.7911,928.8643,94.949,0.4702,0.4846,1.815,2.968,[2316.968],[4205.297]
8764,1910.9436,928.8857,93.199,0.4755,0.4685,1.825,2.964,[2321.8003],[4237.2856]
8765,1911.0959,928.9072,93.132,0.3756,0.4606,1.858,2.957,[2281.6482],[4239.3022]
8766,1911.2484,928.929,94.745,0.3813,0.4527,1.87,2.964,[2303.2034],[4306.99]
8767,1911.4008,928.9508,97.97,0.3871,0.4448,1.887,2.977,[2333.0205],[4402.4097]
8768,1911.5532,928.9726,101.195,0.4301,0.437,1.911,2.989,[2381.38],[4550.817]
8769,1911.7056,928.9944,101.285,0.3912,0.4139,1.928,2.99,[2370.8608],[4571.0195]
8770,1911.858,929.0162,100.284,0.3591,0.3909,1.98,3.016,[2357.7007],[4668.2476]
8771,1912.0104,929.0379,99.784,0.3581,0.3679,1.983,3.028,[2361.5632],[4682.98]
8772,1912.1628,929.0598,98.784,0.3377,0.3505,2.06,3.054,[2352.8604],[4846.892]
8773,1912.3152,929.0815,98.708,0.3363,0.3331,2.065,3.056,[2356.5552],[4866.2866]
8774,1912.4677,929.1033,97.829,0.3273,0.3158,2.115,3.092,[2352.0977],[4974.6865]
8775,1912.62,929.1251,97.39,0.3196,0.302,2.119,3.11,[2349.1487],[4977.846]
8776,1912.7723,929.1469,96.511,0.3189,0.2883,2.138,3.137,[2347.205],[5018.3247]
8777,1912.9248,929.1686,96.402,0.3186,0.2745,2.144,3.117,[2348.7092],[5035.633]
8778,1913.0771,929.1904,97.265,0.3136,0.262,2.173,3.076,[2297.9458],[4993.4365]
8779,1913.2296,929.2122,97.697,0.3122,0.2494,2.181,3.056,[2311.6963],[5041.8096]
8780,1913.382,929.234,98.559,0.3461,0.2368,2.267,3.023,[2389.6187],[5417.2656]
8781,1913.5344,929.2558,98.708,0.3519,0.2242,2.279,2.999,[2408.9062],[5489.8975]
8782,1913.6868,929.2776,99.396,0.3939,0.2242,2.281,2.95,[2436.5273],[5557.7188]
8783,1913.8392,929.2994,99.74,0.401,0.2242,2.28,2.925,[2440.6514],[5564.685]
8784,1913.9916,929.3212,100.427,0.4229,0.2242,2.279,2.884,[2423.0488],[5522.1284]
8785,1914.144,929.343,100.579,0.4387,0.2279,2.28,2.898,[2431.1553],[5543.034]
8786,1914.2964,929.3647,100.54,0.4284,0.2315,2.279,2.927,[2423.4297],[5522.9966]
8787,1914.4489,929.3865,100.453,0.4218,0.2352,2.278,2.942,[2417.6187],[5507.3354]
8788,1914.6012,929.4083,99.119,0.4255,0.2358,2.267,2.968,[2404.1763],[5450.2676]
8789,1914.7535,929.4301,96.189,0.4439,0.2364,2.254,2.976,[2410.441],[5433.134]
8790,1914.906,929.4518,96.19,0.4635,0.237,2.247,2.979,[2411.434],[5418.492]
8791,1915.0583,929.4736,95.288,0.4796,0.2376,2.249,2.987,[2417.5857],[5437.1504]
8792,1915.2108,929.4954,94.504,0.4787,0.2354,2.26,2.99,[2427.2944],[5485.6855]
8793,1915.3632,929.5172,96.045,0.4355,0.2331,2.271,2.938,[2427.4053],[5512.637]
8794,1915.5156,929.539,96.165,0.4329,0.2309,2.275,2.911,[2431.884],[5532.5366]
8795,1915.668,929.5608,96.233,0.4203,0.2366,2.265,2.859,[2412.8203],[5465.038]
8796,1915.8204,929.5826,96.233,0.4249,0.2422,2.264,2.833,[2413.8801],[5465.0244]
8797,1915.9728,929.6044,96.293,0.4261,0.2479,2.242,2.876,[2386.3447],[5350.185]
8798,1916.1252,929.6262,96.301,0.4489,0.2422,2.241,2.9,[2396.7725],[5371.167]
8799,1916.2776,929.6483,95.091,0.443,0.2366,2.252,2.899,[2401.6943],[5408.6157]
8800,1916.4301,929.6703,94.521,0.4194,0.2309,2.262,2.898,[2399.586],[5427.864]
8801,1916.5824,929.6924,93.216,0.4132,0.2298,2.269,2.898,[2398.7031],[5442.6577]
8802,1916.7347,929.7145,92.38,0.4044,0.2288,2.271,2.898,[2392.4482],[5433.2495]
8803,1916.8872,929.7367,91.786,0.406,0.2277,2.274,2.867,[2394.0703],[5444.1157]
8804,1917.0396,929.7588,91.283,0.407,0.2267,2.275,2.859,[2393.266],[5444.6807]
8805,1917.192,929.7809,91.982,0.4562,0.2303,2.277,2.85,[2424.712],[5521.069]
8806,1917.3444,929.803,92.761,0.478,0.2339,2.276,2.847,[2438.6567],[5550.383]
8807,1917.4968,929.8251,92.681,0.3857,0.2376,2.269,2.837,[2381.8474],[5404.412]
8808,1917.6492,929.8472,92.442,0.3857,0.2392,2.264,2.837,[2374.1265],[5375.022]
8809,1917.8016,929.8693,92.198,0.3785,0.2408,2.256,2.837,[2358.8286],[5321.5176]
8810,1917.954,929.8914,88.474,0.3979,0.2424,2.252,2.827,[2344.2693],[5279.2944]
8811,1918.1064,929.9135,86.613,0.4173,0.2406,2.252,2.827,[2344.5864],[5280.009]
8812,1918.2588,929.9356,87.695,0.433,0.2388,2.249,2.806,[2354.3608],[5294.9575]
8813,1918.4113,929.9577,89.872,0.4339,0.237,2.248,2.787,[2364.7837],[5316.0337]
8814,1918.5636,929.9798,92.915,0.4099,0.2352,2.258,2.787,[2381.2036],[5376.7573]
8815,1918.7159,930.0019,94.013,0.4004,0.2364,2.259,2.787,[2357.0854],[5324.6562]
8816,1918.8684,930.024,94.019,0.4033,0.2376,2.265,2.807,[2361.7627],[5349.3926]
8817,1919.0208,930.0461,94.181,0.4125,0.2388,2.262,2.817,[2357.8306],[5333.413]
8818,1919.1732,930.0682,97.011,0.407,0.2406,2.256,2.849,[2342.3447],[5284.3296]
8819,1919.3256,930.0903,98.278,0.4063,0.2424,2.252,2.865,[2331.1152],[5249.672]
8820,1919.478,930.1124,99.386,0.4751,0.2442,2.25,2.875,2041.696,4593.816101074219
8821,1919.6304,930.1345,98.852,0.4838,0.2469,2.248,2.873,2032.1394,4568.249380859375
8822,1919.7828,930.1567,98.981,0.4623,0.2495,2.246,2.868,2022.582,4542.7192421875
8823,1919.9352,930.1788,99.183,0.4337,0.2521,2.246,2.867,[2308.2415],[5184.3105]
8824,1920.0876,930.2009,95.561,0.4418,0.2544,2.24,2.878,[2296.9238],[5145.1094]
8825,1920.24,930.223,91.586,0.4464,0.2567,2.234,2.888,[2284.4639],[5103.492]
8826,1920.3925,930.2451,87.912,0.4691,0.2589,2.224,2.893,[2276.8037],[5063.6113]
8827,1920.5448,930.2672,87.912,0.4742,0.2612,2.222,2.878,[2270.3843],[5044.7935]
8828,1920.6971,930.2892,88.075,0.5483,0.2584,2.218,2.833,1975.0806,4380.728696289062
8829,1920.8496,930.3114,87.682,0.528,0.2556,2.218,2.827,1967.0348,4362.8831643066405
8830,1921.002,930.3335,87.281,0.5074,0.2527,2.229,2.801,[2137.8818],[4765.339]
8831,1921.1544,930.3556,87.993,0.4938,0.2505,2.238,2.807,[2118.3079],[4740.773]
8832,1921.3068,930.378,88.781,0.4913,0.2483,2.238,2.797,[2104.0293],[4708.8174]
8833,1921.4592,930.4005,89.248,0.4771,0.2461,2.244,2.797,[2083.9663],[4676.4204]
8834,1921.6116,930.4229,89.248,0.466,0.2468,2.244,2.797,[2065.3982],[4634.7534]
8835,1921.764,930.4453,88.163,0.4333,0.2476,2.244,2.758,[2036.0045],[4568.794]
8836,1921.9164,930.4677,88.545,0.4183,0.2483,2.241,2.741,[2015.6996],[4517.1826]
8837,1922.0688,930.4902,87.524,0.4117,0.2491,2.239,2.739,[1999.5189],[4476.923]
8838,1922.2212,930.5126,86.276,0.411,0.2527,2.238,2.758,[1986.3453],[4445.441]
8839,1922.3737,930.535,83.155,0.4324,0.2564,2.233,2.787,[1986.3466],[4435.5117]
8840,1922.526,930.5574,82.749,0.461,0.26,2.233,2.797,[1992.6876],[4449.6714]
8841,1922.6783,930.5798,79.675,0.5036,0.2663,2.212,2.913,[2007.4232],[4440.42]
8842,1922.8308,930.6023,75.627,0.5237,0.2725,2.209,2.93,[2009.4943],[4438.973]
8843,1922.9832,930.6247,71.343,0.5076,0.2788,2.192,3.177,[1990.3477],[4362.842]
8844,1923.1356,930.6472,70.425,0.4748,0.2832,2.19,3.262,[1962.2802],[4297.3936]
8845,1923.288,930.6696,67.548,0.5112,0.2877,2.186,3.38,[1976.0076],[4319.5527]
8846,1923.4404,930.692,66.429,0.5274,0.2921,2.184,3.422,[1978.1549],[4320.2905]
8847,1923.5928,930.7144,65.661,0.4847,0.3006,2.176,3.651,[1945.3646],[4233.114]
8848,1923.7452,930.7368,63.853,0.4753,0.3091,2.173,3.761,[1933.1227],[4200.676]
8849,1923.8976,930.7593,59.931,0.4687,0.3176,2.147,4.161,[1922.8524],[4128.3643]
8850,1924.05,930.7817,57.207,0.4723,0.3261,2.113,4.125,[1995.3975],[4216.275]
8851,1924.2024,930.8041,54.842,0.47,0.3356,2.112,4.361,[1991.0084],[4205.01]
8852,1924.3549,930.8265,53.884,0.5016,0.3451,2.084,4.643,[1978.1906],[4122.5493]
8853,1924.5072,930.8489,54.224,0.5289,0.3545,2.083,4.775,[1992.1697],[4149.6895]
8854,1924.6595,930.8714,54.378,0.5303,0.3582,2.066,4.418,[1973.4868],[4077.2236]
8855,1924.812,930.8938,54.336,0.5309,0.3618,2.054,4.4,[1959.81],[4025.4497]
8856,1924.9644,930.9162,50.332,0.4929,0.3655,2.043,2.938,[1924.2313],[3931.2046]
8857,1925.1168,930.9387,49.996,0.4897,0.3635,2.041,2.508,[1942.4025],[3964.443]
8858,1925.2692,930.9611,44.887,0.4661,0.3615,2.052,2.034,[1916.3068],[3932.2615]
8859,1925.4216,930.9835,43.445,0.4451,0.3595,2.053,1.86,[1898.1049],[3896.8093]
8860,1925.574,931.0059,43.141,0.4335,0.3576,2.058,1.586,[1895.1189],[3900.1548]
8861,1925.7264,931.0284,43.903,0.4373,0.356,2.059,1.45,[1902.0034],[3916.225]
8862,1925.8788,931.0508,45.8,0.4444,0.3543,2.062,1.246,[1918.2994],[3955.5334]
